Cell	Phase
SA928-A90689C-R24-C64.bam	G1
SA928-A90689C-R24-C67.bam	S
SA928-A90689C-R25-C51.bam	G1
SA928-A90689C-R25-C53.bam	S
SA928-A90689C-R25-C57.bam	S
SA928-A90689C-R25-C59.bam	G1
SA928-A90689C-R25-C60.bam	G1
SA928-A90689C-R25-C61.bam	G1
SA928-A90689C-R25-C62.bam	S
SA928-A90689C-R25-C63.bam	G1
SA928-A90689C-R25-C64.bam	G1
SA928-A90689C-R26-C54.bam	G1
SA928-A90689C-R26-C56.bam	G1
SA928-A90689C-R26-C59.bam	G1
SA928-A90689C-R26-C60.bam	G1
SA928-A90689C-R26-C61.bam	G1
SA928-A90689C-R26-C62.bam	G1
SA928-A90689C-R26-C64.bam	G1
SA928-A90689C-R26-C65.bam	G1
SA928-A90689C-R26-C66.bam	G1
SA928-A90689C-R27-C51.bam	G1
SA928-A90689C-R27-C55.bam	G1
SA928-A90689C-R27-C56.bam	G1
SA928-A90689C-R27-C57.bam	G1
SA928-A90689C-R27-C60.bam	S
SA928-A90689C-R27-C62.bam	G1
SA928-A90689C-R27-C64.bam	S
SA928-A90689C-R28-C53.bam	G1
SA928-A90689C-R28-C56.bam	G1
SA928-A90689C-R28-C57.bam	G1
SA928-A90689C-R28-C58.bam	G1
SA928-A90689C-R28-C59.bam	G1
SA928-A90689C-R28-C60.bam	G1
SA928-A90689C-R28-C62.bam	G1
SA928-A90689C-R28-C63.bam	G1
SA928-A90689C-R28-C64.bam	G1
SA928-A90689C-R28-C65.bam	G1
SA928-A90689C-R28-C66.bam	G1
SA928-A90689C-R28-C67.bam	G1
SA928-A90689C-R29-C51.bam	G1
SA928-A90689C-R29-C53.bam	S
SA928-A90689C-R29-C54.bam	G1
SA928-A90689C-R29-C55.bam	G1
SA928-A90689C-R29-C56.bam	S
SA928-A90689C-R29-C57.bam	S
SA928-A90689C-R29-C58.bam	G1
SA928-A90689C-R29-C59.bam	G1
SA928-A90689C-R29-C60.bam	G1
SA928-A90689C-R29-C61.bam	G1
SA928-A90689C-R29-C62.bam	G1
SA928-A90689C-R29-C63.bam	G1
SA928-A90689C-R29-C64.bam	G1
SA928-A90689C-R29-C66.bam	G1
SA928-A90689C-R29-C67.bam	S
SA928-A90689C-R30-C53.bam	S
SA928-A90689C-R30-C56.bam	G1
SA928-A90689C-R30-C57.bam	G1
SA928-A90689C-R30-C58.bam	G1
SA928-A90689C-R30-C60.bam	G1
SA928-A90689C-R30-C61.bam	G1
SA928-A90689C-R30-C63.bam	S
SA928-A90689C-R30-C65.bam	G1
SA928-A90689C-R30-C67.bam	G1
SA928-A90689C-R31-C51.bam	G1
SA928-A90689C-R31-C53.bam	G1
SA928-A90689C-R31-C54.bam	S
SA928-A90689C-R31-C55.bam	G1
SA928-A90689C-R31-C56.bam	G1
SA928-A90689C-R31-C58.bam	G1
SA928-A90689C-R31-C59.bam	S
SA928-A90689C-R31-C60.bam	G1
SA928-A90689C-R31-C61.bam	G1
SA928-A90689C-R31-C62.bam	S
SA928-A90689C-R31-C63.bam	S
SA928-A90689C-R31-C65.bam	G1
SA928-A90689C-R31-C66.bam	S
SA928-A90689C-R31-C67.bam	G1
SA928-A90689C-R32-C53.bam	G1
SA928-A90689C-R32-C54.bam	G1
SA928-A90689C-R32-C55.bam	G1
SA928-A90689C-R32-C56.bam	G1
SA928-A90689C-R32-C57.bam	G1
SA928-A90689C-R32-C59.bam	S
SA928-A90689C-R32-C60.bam	G1
SA928-A90689C-R32-C61.bam	G1
SA928-A90689C-R32-C62.bam	G1
SA928-A90689C-R32-C63.bam	G1
SA928-A90689C-R32-C64.bam	S
SA928-A90689C-R32-C66.bam	G1
SA928-A90689C-R33-C51.bam	G1
SA928-A90689C-R33-C53.bam	G1
SA928-A90689C-R33-C54.bam	G1
SA928-A90689C-R33-C55.bam	G1
SA928-A90689C-R33-C56.bam	G1
SA928-A90689C-R33-C57.bam	G1
SA928-A90689C-R33-C59.bam	G1
SA928-A90689C-R33-C60.bam	G1
SA928-A90689C-R33-C61.bam	G1
SA928-A90689C-R33-C63.bam	G1
SA928-A90689C-R33-C64.bam	G1
SA928-A90689C-R33-C65.bam	G1
SA928-A90689C-R33-C66.bam	G1
SA928-A90689C-R34-C53.bam	G1
SA928-A90689C-R34-C55.bam	G1
SA928-A90689C-R34-C57.bam	G1
SA928-A90689C-R34-C58.bam	G1
SA928-A90689C-R34-C59.bam	G1
SA928-A90689C-R34-C60.bam	G1
SA928-A90689C-R34-C61.bam	S
SA928-A90689C-R34-C63.bam	G1
SA928-A90689C-R34-C64.bam	S
SA928-A90689C-R34-C65.bam	G1
SA928-A90689C-R34-C67.bam	G1
SA928-A90689C-R35-C51.bam	G1
SA928-A90689C-R35-C53.bam	S
SA928-A90689C-R35-C54.bam	G1
SA928-A90689C-R35-C56.bam	G1
SA928-A90689C-R35-C58.bam	S
SA928-A90689C-R35-C59.bam	G1
SA928-A90689C-R35-C60.bam	S
SA928-A90689C-R35-C61.bam	S
SA928-A90689C-R35-C62.bam	S
SA928-A90689C-R35-C63.bam	G1
SA928-A90689C-R35-C65.bam	S
SA928-A90689C-R35-C66.bam	G1
SA928-A90689C-R35-C67.bam	G1
SA928-A90689C-R36-C54.bam	G1
SA928-A90689C-R36-C55.bam	G1
SA928-A90689C-R36-C56.bam	S
SA928-A90689C-R36-C57.bam	G1
SA928-A90689C-R36-C58.bam	G1
SA928-A90689C-R36-C59.bam	G1
SA928-A90689C-R36-C60.bam	G1
SA928-A90689C-R36-C62.bam	G1
SA928-A90689C-R36-C63.bam	S
SA928-A90689C-R36-C64.bam	G1
SA928-A90689C-R36-C66.bam	G1
SA928-A90689C-R36-C67.bam	G1
SA928-A90689C-R37-C51.bam	G1
SA928-A90689C-R37-C57.bam	G1
SA928-A90689C-R37-C58.bam	S
SA928-A90689C-R37-C59.bam	G1
SA928-A90689C-R37-C60.bam	G1
SA928-A90689C-R37-C62.bam	G1
SA928-A90689C-R37-C63.bam	G1
SA928-A90689C-R37-C64.bam	G1
SA928-A90689C-R37-C65.bam	G1
SA928-A90689C-R37-C66.bam	G1
SA928-A90689C-R38-C53.bam	G1
SA928-A90689C-R38-C54.bam	G1
SA928-A90689C-R38-C55.bam	G1
SA928-A90689C-R38-C57.bam	G1
SA928-A90689C-R38-C58.bam	G1
SA928-A90689C-R38-C59.bam	S
SA928-A90689C-R38-C60.bam	G1
SA928-A90689C-R38-C61.bam	G1
SA928-A90689C-R38-C63.bam	G1
SA928-A90689C-R38-C65.bam	G1
SA928-A90689C-R39-C51.bam	G1
SA928-A90689C-R39-C53.bam	G1
SA928-A90689C-R39-C54.bam	S
SA928-A90689C-R39-C55.bam	G1
SA928-A90689C-R39-C56.bam	G1
SA928-A90689C-R39-C57.bam	G1
SA928-A90689C-R39-C58.bam	G1
SA928-A90689C-R39-C59.bam	G1
SA928-A90689C-R39-C60.bam	G1
SA928-A90689C-R39-C61.bam	G1
SA928-A90689C-R39-C62.bam	G1
SA928-A90689C-R39-C63.bam	G1
SA928-A90689C-R39-C64.bam	G1
SA928-A90689C-R39-C66.bam	G1
SA928-A90689C-R39-C67.bam	G1
SA928-A90689C-R40-C53.bam	S
SA928-A90689C-R40-C56.bam	G1
SA928-A90689C-R40-C57.bam	G1
SA928-A90689C-R40-C59.bam	G1
SA928-A90689C-R40-C61.bam	S
SA928-A90689C-R40-C62.bam	G1
SA928-A90689C-R40-C64.bam	G1
SA928-A90689C-R40-C65.bam	S
SA928-A90689C-R40-C67.bam	S
SA928-A90689C-R41-C51.bam	G1
SA928-A90689C-R41-C57.bam	G1
SA928-A90689C-R41-C63.bam	G1
SA928-A90689C-R41-C65.bam	S
SA928-A90689C-R41-C66.bam	G1
SA928-A90689C-R41-C67.bam	G1
SA928-A90689C-R42-C53.bam	G1
SA928-A90689C-R42-C54.bam	G1
SA928-A90689C-R42-C55.bam	G1
SA928-A90689C-R42-C56.bam	G1
SA928-A90689C-R42-C57.bam	G1
SA928-A90689C-R42-C58.bam	G1
SA928-A90689C-R42-C59.bam	G1
SA928-A90689C-R42-C61.bam	S
SA928-A90689C-R42-C62.bam	S
SA928-A90689C-R42-C63.bam	G1
SA928-A90689C-R42-C64.bam	G1
SA928-A90689C-R42-C65.bam	G1
SA928-A90689C-R42-C67.bam	G1
SA928-A90689C-R43-C51.bam	G1
SA928-A90689C-R43-C55.bam	G1
SA928-A90689C-R43-C56.bam	G1
SA928-A90689C-R43-C57.bam	G1
SA928-A90689C-R43-C58.bam	G1
SA928-A90689C-R43-C59.bam	G1
SA928-A90689C-R43-C60.bam	G1
SA928-A90689C-R43-C61.bam	G1
SA928-A90689C-R43-C62.bam	G1
SA928-A90689C-R43-C63.bam	G1
SA928-A90689C-R43-C64.bam	G1
SA928-A90689C-R43-C67.bam	G1
SA928-A90689C-R44-C55.bam	G1
SA928-A90689C-R44-C57.bam	S
SA928-A90689C-R44-C58.bam	G1
SA928-A90689C-R44-C59.bam	G1
SA928-A90689C-R44-C60.bam	G1
SA928-A90689C-R44-C64.bam	G1
SA928-A90689C-R45-C51.bam	G1
SA928-A90689C-R45-C53.bam	G1
SA928-A90689C-R45-C54.bam	G1
SA928-A90689C-R45-C58.bam	S
SA928-A90689C-R45-C59.bam	S
SA928-A90689C-R45-C62.bam	G1
SA928-A90689C-R45-C63.bam	S
SA928-A90689C-R45-C64.bam	G1
SA928-A90689C-R45-C65.bam	G1
SA928-A90689C-R45-C66.bam	G1
SA928-A90689C-R45-C67.bam	S
SA928-A90689C-R46-C63.bam	S
SA928-A90689C-R46-C66.bam	G1
SA928-A90689C-R47-C54.bam	G1
SA928-A90689C-R47-C58.bam	G1
SA928-A90689C-R47-C59.bam	S
SA928-A90689C-R47-C60.bam	G1
SA928-A90689C-R47-C62.bam	G1
SA928-A90689C-R47-C63.bam	G1
SA928-A90689C-R47-C65.bam	G1
SA928-A90689C-R47-C67.bam	G1
SA928-A90689C-R48-C53.bam	S
SA928-A90689C-R48-C54.bam	G1
SA928-A90689C-R48-C55.bam	G1
SA928-A90689C-R48-C56.bam	S
SA928-A90689C-R48-C59.bam	S
SA928-A90689C-R48-C61.bam	G1
SA928-A90689C-R48-C62.bam	G1
SA928-A90689C-R48-C63.bam	G1
SA928-A90689C-R48-C64.bam	G1
SA928-A90689C-R48-C67.bam	G1
SA928-A90689C-R49-C51.bam	G1
SA928-A90689C-R49-C54.bam	G1
SA928-A90689C-R49-C55.bam	G1
SA928-A90689C-R49-C56.bam	S
SA928-A90689C-R49-C57.bam	G1
SA928-A90689C-R49-C59.bam	S
SA928-A90689C-R49-C60.bam	G1
SA928-A90689C-R49-C61.bam	G1
SA928-A90689C-R49-C64.bam	S
SA928-A90689C-R49-C65.bam	G1
SA928-A90689C-R49-C66.bam	G1
SA928-A90689C-R50-C53.bam	G1
SA928-A90689C-R50-C54.bam	G1
SA928-A90689C-R50-C56.bam	G1
SA928-A90689C-R50-C57.bam	G1
SA928-A90689C-R50-C59.bam	G1
SA928-A90689C-R50-C61.bam	G1
SA928-A90689C-R50-C62.bam	G1
SA928-A90689C-R50-C63.bam	G1
SA928-A90689C-R50-C65.bam	G1
SA928-A90689C-R50-C66.bam	G1
SA928-A90689C-R50-C67.bam	G1
SA928-A90689C-R51-C51.bam	G1
SA928-A90689C-R51-C53.bam	G1
SA928-A90689C-R51-C56.bam	G1
SA928-A90689C-R51-C57.bam	G1
SA928-A90689C-R51-C58.bam	G1
SA928-A90689C-R51-C59.bam	G1
SA928-A90689C-R51-C60.bam	G1
SA928-A90689C-R51-C61.bam	G1
SA928-A90689C-R51-C63.bam	S
SA928-A90689C-R51-C64.bam	S
SA928-A90689C-R51-C66.bam	G1
SA928-A90689C-R51-C67.bam	S
SA928-A90689C-R52-C53.bam	G1
SA928-A90689C-R52-C55.bam	G1
SA928-A90689C-R52-C58.bam	G1
SA928-A90689C-R52-C63.bam	G1
SA928-A90689C-R52-C66.bam	G1
SA928-A90689C-R52-C67.bam	G1
SA928-A90689C-R53-C51.bam	G1
SA928-A90689C-R53-C53.bam	G1
SA928-A90689C-R53-C54.bam	G1
SA928-A90689C-R53-C55.bam	G1
SA928-A90689C-R53-C56.bam	G1
SA928-A90689C-R53-C58.bam	G1
SA928-A90689C-R53-C59.bam	G1
SA928-A90689C-R53-C60.bam	G1
SA928-A90689C-R53-C63.bam	G1
SA928-A90689C-R53-C64.bam	G1
SA928-A90689C-R53-C65.bam	G1
SA928-A90689C-R53-C66.bam	S
SA928-A90689C-R54-C54.bam	G1
SA928-A90689C-R54-C55.bam	G1
SA928-A90689C-R54-C56.bam	G1
SA928-A90689C-R54-C58.bam	G1
SA928-A90689C-R54-C59.bam	S
SA928-A90689C-R54-C60.bam	G1
SA928-A90689C-R54-C61.bam	G1
SA928-A90689C-R54-C63.bam	G1
SA928-A90689C-R54-C64.bam	G1
SA928-A90689C-R55-C51.bam	G1
SA928-A90689C-R55-C55.bam	G1
SA928-A90689C-R55-C58.bam	G1
SA928-A90689C-R55-C60.bam	G1
SA928-A90689C-R55-C62.bam	S
SA928-A90689C-R55-C64.bam	G1
SA928-A90689C-R55-C66.bam	S
SA928-A90689C-R55-C67.bam	G1
SA928-A90689C-R56-C53.bam	G1
SA928-A90689C-R56-C55.bam	G1
SA928-A90689C-R56-C57.bam	G1
SA928-A90689C-R56-C58.bam	G1
SA928-A90689C-R56-C59.bam	G1
SA928-A90689C-R56-C62.bam	G1
SA928-A90689C-R56-C64.bam	G1
SA928-A90689C-R56-C66.bam	G1
SA928-A90689C-R57-C51.bam	G1
SA928-A90689C-R57-C54.bam	S
SA928-A90689C-R57-C56.bam	S
SA928-A90689C-R57-C57.bam	S
SA928-A90689C-R57-C59.bam	G1
SA928-A90689C-R57-C60.bam	G1
SA928-A90689C-R57-C63.bam	G1
SA928-A90689C-R57-C64.bam	S
SA928-A90689C-R57-C65.bam	G1
SA928-A90689C-R57-C66.bam	G1
SA928-A90689C-R57-C67.bam	G1
SA928-A90689C-R58-C54.bam	G1
SA928-A90689C-R58-C55.bam	G1
SA928-A90689C-R58-C59.bam	G1
SA928-A90689C-R58-C60.bam	G1
SA928-A90689C-R58-C61.bam	S
SA928-A90689C-R58-C66.bam	G1
SA928-A90689C-R59-C51.bam	G1
SA928-A90689C-R59-C53.bam	G1
SA928-A90689C-R59-C54.bam	G1
SA928-A90689C-R59-C56.bam	G1
SA928-A90689C-R59-C57.bam	G1
SA928-A90689C-R59-C58.bam	G1
SA928-A90689C-R59-C59.bam	G1
SA928-A90689C-R59-C61.bam	G1
SA928-A90689C-R59-C62.bam	G1
SA928-A90689C-R59-C64.bam	G1
SA928-A90689C-R59-C65.bam	G1
SA928-A90689C-R59-C67.bam	G1
SA928-A90689C-R60-C53.bam	G1
SA928-A90689C-R60-C55.bam	G1
SA928-A90689C-R60-C58.bam	G1
SA928-A90689C-R60-C59.bam	G1
SA928-A90689C-R60-C62.bam	G1
SA928-A90689C-R60-C64.bam	G1
SA928-A90689C-R60-C65.bam	G1
SA928-A90689C-R60-C67.bam	G1
SA928-A90689C-R61-C51.bam	G1
SA928-A90689C-R61-C54.bam	G1
SA928-A90689C-R61-C56.bam	S
SA928-A90689C-R61-C62.bam	G1
SA928-A90689C-R61-C64.bam	G1
SA928-A90689C-R61-C66.bam	G1
SA928-A90689C-R62-C53.bam	G1
SA928-A90689C-R62-C54.bam	G1
SA928-A90689C-R62-C55.bam	G1
SA928-A90689C-R62-C56.bam	G1
SA928-A90689C-R62-C58.bam	G1
SA928-A90689C-R62-C59.bam	G1
SA928-A90689C-R62-C60.bam	G1
SA928-A90689C-R62-C61.bam	G1
SA928-A90689C-R62-C62.bam	S
SA928-A90689C-R62-C63.bam	G1
SA928-A90689C-R62-C64.bam	S
SA928-A90689C-R62-C67.bam	G1
SA928-A90689C-R63-C51.bam	G1
SA928-A90689C-R63-C54.bam	S
SA928-A90689C-R63-C55.bam	S
SA928-A90689C-R63-C57.bam	G1
SA928-A90689C-R63-C59.bam	G1
SA928-A90689C-R63-C60.bam	G1
SA928-A90689C-R63-C61.bam	G1
SA928-A90689C-R63-C64.bam	G1
SA928-A90689C-R63-C65.bam	G1
SA928-A90689C-R63-C66.bam	S
SA928-A90689C-R64-C52.bam	S
SA928-A90689C-R64-C53.bam	G1
SA928-A90689C-R64-C55.bam	G1
SA928-A90689C-R64-C56.bam	S
SA928-A90689C-R64-C58.bam	S
SA928-A90689C-R64-C61.bam	G1
SA928-A90689C-R64-C62.bam	G1
SA928-A90689C-R64-C63.bam	G1
SA928-A90689C-R64-C64.bam	G1
SA928-A90689C-R64-C65.bam	G1
SA928-A90689C-R64-C67.bam	G1
SA928-A90689C-R65-C51.bam	G1
SA928-A90689C-R65-C53.bam	S
SA928-A90689C-R65-C54.bam	G1
SA928-A90689C-R65-C55.bam	G1
SA928-A90689C-R65-C56.bam	G1
SA928-A90689C-R65-C57.bam	G1
SA928-A90689C-R65-C58.bam	G1
SA928-A90689C-R65-C59.bam	S
SA928-A90689C-R65-C60.bam	S
SA928-A90689C-R65-C61.bam	G1
SA928-A90689C-R65-C63.bam	G1
SA928-A90689C-R65-C64.bam	G1
SA928-A90689C-R65-C65.bam	G1
SA928-A90689C-R65-C66.bam	G1
SA928-A90689C-R65-C67.bam	S
SA928-A90689C-R66-C53.bam	G1
SA928-A90689C-R66-C56.bam	G1
SA928-A90689C-R66-C60.bam	S
SA928-A90689C-R66-C61.bam	G1
SA928-A90689C-R66-C63.bam	S
SA928-A90689C-R66-C64.bam	G1
SA928-A90689C-R66-C67.bam	G1
SA928-A90689C-R67-C51.bam	G1
SA928-A90689C-R67-C53.bam	G1
SA928-A90689C-R67-C54.bam	G1
SA928-A90689C-R67-C55.bam	G1
SA928-A90689C-R67-C58.bam	G1
SA928-A90689C-R67-C59.bam	G1
SA928-A90689C-R67-C60.bam	G1
SA928-A90689C-R67-C61.bam	S
SA928-A90689C-R67-C63.bam	G1
SA928-A90689C-R67-C65.bam	G1
SA928-A90689C-R67-C66.bam	G1
SA928-A90689C-R67-C67.bam	G1
SA928-A90689C-R68-C55.bam	G1
SA928-A90689C-R68-C58.bam	G1
SA928-A90689C-R68-C61.bam	S
SA928-A90689C-R68-C62.bam	S
SA928-A90689C-R68-C63.bam	G1
SA928-A90689C-R68-C64.bam	S
SA928-A90689C-R68-C66.bam	G1
SA928-A90689C-R69-C51.bam	G1
SA928-A90689C-R69-C53.bam	G1
SA928-A90689C-R69-C54.bam	G1
SA928-A90689C-R69-C57.bam	G1
SA928-A90689C-R69-C58.bam	G1
SA928-A90689C-R69-C60.bam	G1
SA928-A90689C-R69-C61.bam	G1
SA928-A90689C-R69-C62.bam	G1
SA928-A90689C-R69-C63.bam	G1
SA928-A90689C-R69-C66.bam	G1
SA928-A90689C-R70-C54.bam	S
SA928-A90689C-R70-C55.bam	G1
SA928-A90689C-R70-C56.bam	S
SA928-A90689C-R70-C57.bam	G1
SA928-A90689C-R70-C58.bam	G1
SA928-A90689C-R70-C61.bam	G1
SA928-A90689C-R70-C64.bam	G1
SA928-A90694A-R03-C23.bam	S
SA928-A90694A-R03-C24.bam	S
SA928-A90694A-R03-C25.bam	S
SA928-A90694A-R03-C26.bam	G1
SA928-A90694A-R03-C27.bam	G1
SA928-A90694A-R03-C28.bam	S
SA928-A90694A-R03-C29.bam	S
SA928-A90694A-R03-C30.bam	G1
SA928-A90694A-R03-C35.bam	G1
SA928-A90694A-R03-C37.bam	S
SA928-A90694A-R03-C39.bam	G1
SA928-A90694A-R03-C40.bam	G1
SA928-A90694A-R03-C41.bam	S
SA928-A90694A-R03-C42.bam	G1
SA928-A90694A-R03-C43.bam	G1
SA928-A90694A-R03-C44.bam	G1
SA928-A90694A-R03-C46.bam	S
SA928-A90694A-R03-C49.bam	G1
SA928-A90694A-R04-C22.bam	S
SA928-A90694A-R04-C24.bam	G1
SA928-A90694A-R04-C26.bam	S
SA928-A90694A-R04-C27.bam	G1
SA928-A90694A-R04-C28.bam	S
SA928-A90694A-R04-C29.bam	G1
SA928-A90694A-R04-C30.bam	S
SA928-A90694A-R04-C32.bam	G1
SA928-A90694A-R04-C34.bam	S
SA928-A90694A-R04-C35.bam	S
SA928-A90694A-R04-C39.bam	G1
SA928-A90694A-R04-C40.bam	G1
SA928-A90694A-R04-C41.bam	G1
SA928-A90694A-R04-C42.bam	G1
SA928-A90694A-R04-C43.bam	G1
SA928-A90694A-R04-C44.bam	G1
SA928-A90694A-R04-C48.bam	G1
SA928-A90694A-R04-C49.bam	G1
SA928-A90694A-R05-C22.bam	S
SA928-A90694A-R05-C25.bam	S
SA928-A90694A-R05-C27.bam	G1
SA928-A90694A-R05-C28.bam	G1
SA928-A90694A-R05-C29.bam	G1
SA928-A90694A-R05-C31.bam	S
SA928-A90694A-R05-C35.bam	S
SA928-A90694A-R05-C37.bam	G1
SA928-A90694A-R05-C38.bam	S
SA928-A90694A-R05-C39.bam	G1
SA928-A90694A-R05-C40.bam	G1
SA928-A90694A-R05-C42.bam	G1
SA928-A90694A-R05-C43.bam	G1
SA928-A90694A-R05-C44.bam	G1
SA928-A90694A-R05-C46.bam	G1
SA928-A90694A-R05-C47.bam	G1
SA928-A90694A-R05-C48.bam	S
SA928-A90694A-R05-C49.bam	G1
SA928-A90694A-R06-C22.bam	S
SA928-A90694A-R06-C24.bam	G1
SA928-A90694A-R06-C25.bam	G1
SA928-A90694A-R06-C28.bam	S
SA928-A90694A-R06-C37.bam	S
SA928-A90694A-R06-C38.bam	G1
SA928-A90694A-R06-C39.bam	G1
SA928-A90694A-R06-C41.bam	G1
SA928-A90694A-R06-C42.bam	S
SA928-A90694A-R06-C44.bam	G1
SA928-A90694A-R06-C49.bam	S
SA928-A90694A-R07-C40.bam	S
SA928-A90694A-R07-C42.bam	G1
SA928-A90694A-R08-C25.bam	S
SA928-A90694A-R08-C26.bam	S
SA928-A90694A-R08-C29.bam	G1
SA928-A90694A-R08-C35.bam	S
SA928-A90694A-R08-C37.bam	G1
SA928-A90694A-R08-C38.bam	S
SA928-A90694A-R08-C39.bam	G1
SA928-A90694A-R08-C40.bam	G1
SA928-A90694A-R08-C42.bam	S
SA928-A90694A-R08-C48.bam	G1
SA928-A90694A-R10-C24.bam	G1
SA928-A90694A-R10-C25.bam	G1
SA928-A90694A-R10-C29.bam	S
SA928-A90694A-R10-C32.bam	S
SA928-A90694A-R10-C39.bam	G1
SA928-A90694A-R10-C41.bam	G1
SA928-A90694A-R10-C42.bam	S
SA928-A90694A-R10-C43.bam	G1
SA928-A90694A-R10-C47.bam	G1
SA928-A90694A-R10-C48.bam	G1
SA928-A90694A-R11-C25.bam	S
SA928-A90694A-R11-C26.bam	G1
SA928-A90694A-R11-C27.bam	S
SA928-A90694A-R11-C29.bam	G1
SA928-A90694A-R11-C35.bam	G1
SA928-A90694A-R11-C42.bam	G1
SA928-A90694A-R11-C43.bam	S
SA928-A90694A-R11-C47.bam	G1
SA928-A90694A-R11-C48.bam	G1
SA928-A90694A-R12-C23.bam	S
SA928-A90694A-R12-C25.bam	G1
SA928-A90694A-R12-C26.bam	S
SA928-A90694A-R12-C29.bam	G1
SA928-A90694A-R12-C41.bam	G1
SA928-A90694A-R12-C42.bam	G1
SA928-A90694A-R12-C44.bam	S
SA928-A90694A-R12-C47.bam	S
SA928-A90694A-R13-C28.bam	S
SA928-A90694A-R13-C40.bam	G1
SA928-A90694A-R13-C42.bam	S
SA928-A90694A-R14-C23.bam	S
SA928-A90694A-R14-C26.bam	S
SA928-A90694A-R14-C27.bam	S
SA928-A90694A-R14-C28.bam	S
SA928-A90694A-R14-C29.bam	S
SA928-A90694A-R14-C31.bam	G1
SA928-A90694A-R14-C39.bam	G1
SA928-A90694A-R14-C40.bam	S
SA928-A90694A-R14-C41.bam	G1
SA928-A90694A-R14-C42.bam	G1
SA928-A90694A-R14-C44.bam	S
SA928-A90694A-R14-C47.bam	G1
SA928-A90694A-R14-C48.bam	S
SA928-A90694A-R15-C29.bam	G1
SA928-A90694A-R15-C35.bam	S
SA928-A90694A-R15-C37.bam	G1
SA928-A90694A-R15-C39.bam	G1
SA928-A90694A-R15-C44.bam	S
SA928-A90694B-R27-C03.bam	G1
SA928-A90694B-R27-C04.bam	S
SA928-A90694B-R27-C05.bam	G1
SA928-A90694B-R27-C06.bam	G1
SA928-A90694B-R27-C08.bam	G1
SA928-A90694B-R27-C09.bam	G1
SA928-A90694B-R27-C10.bam	S
SA928-A90694B-R27-C11.bam	S
SA928-A90694B-R27-C12.bam	G1
SA928-A90694B-R27-C13.bam	G1
SA928-A90694B-R27-C15.bam	G1
SA928-A90694B-R27-C16.bam	S
SA928-A90694B-R27-C17.bam	G1
SA928-A90694B-R27-C18.bam	G1
SA928-A90694B-R27-C20.bam	S
SA928-A90694B-R27-C21.bam	G1
SA928-A90694B-R27-C23.bam	G1
SA928-A90694B-R27-C24.bam	S
SA928-A90694B-R27-C25.bam	G1
SA928-A90694B-R27-C26.bam	G1
SA928-A90694B-R27-C29.bam	G1
SA928-A90694B-R27-C30.bam	G1
SA928-A90694B-R27-C32.bam	G1
SA928-A90694B-R27-C34.bam	G1
SA928-A90694B-R27-C35.bam	G1
SA928-A90694B-R27-C37.bam	G1
SA928-A90694B-R27-C39.bam	G1
SA928-A90694B-R27-C40.bam	S
SA928-A90694B-R27-C41.bam	G1
SA928-A90694B-R27-C42.bam	S
SA928-A90694B-R27-C43.bam	G1
SA928-A90694B-R27-C44.bam	S
SA928-A90694B-R27-C48.bam	G1
SA928-A90694B-R27-C49.bam	S
SA928-A90694B-R27-C50.bam	G1
SA928-A90694B-R27-C51.bam	G1
SA928-A90694B-R27-C52.bam	S
SA928-A90694B-R27-C56.bam	S
SA928-A90694B-R27-C57.bam	G1
SA928-A90694B-R27-C58.bam	G1
SA928-A90694B-R27-C59.bam	G1
SA928-A90694B-R27-C60.bam	S
SA928-A90694B-R27-C61.bam	S
SA928-A90694B-R27-C63.bam	S
SA928-A90694B-R27-C65.bam	G1
SA928-A90694B-R27-C66.bam	S
SA928-A90694B-R27-C67.bam	G1
SA928-A90694B-R27-C68.bam	G1
SA928-A90694B-R27-C69.bam	G1
SA928-A90694B-R28-C03.bam	G1
SA928-A90694B-R28-C04.bam	G1
SA928-A90694B-R28-C06.bam	S
SA928-A90694B-R28-C08.bam	S
SA928-A90694B-R28-C09.bam	S
SA928-A90694B-R28-C10.bam	S
SA928-A90694B-R28-C11.bam	G1
SA928-A90694B-R28-C13.bam	G1
SA928-A90694B-R28-C15.bam	G1
SA928-A90694B-R28-C16.bam	G1
SA928-A90694B-R28-C17.bam	G1
SA928-A90694B-R28-C19.bam	S
SA928-A90694B-R28-C20.bam	S
SA928-A90694B-R28-C26.bam	G1
SA928-A90694B-R28-C27.bam	G1
SA928-A90694B-R28-C28.bam	G1
SA928-A90694B-R28-C30.bam	S
SA928-A90694B-R28-C31.bam	G1
SA928-A90694B-R28-C32.bam	G1
SA928-A90694B-R28-C37.bam	G1
SA928-A90694B-R28-C38.bam	G1
SA928-A90694B-R28-C41.bam	S
SA928-A90694B-R28-C42.bam	S
SA928-A90694B-R28-C43.bam	S
SA928-A90694B-R28-C44.bam	G1
SA928-A90694B-R28-C48.bam	S
SA928-A90694B-R28-C50.bam	S
SA928-A90694B-R28-C51.bam	G1
SA928-A90694B-R28-C54.bam	G1
SA928-A90694B-R28-C56.bam	G1
SA928-A90694B-R28-C57.bam	G1
SA928-A90694B-R28-C58.bam	G1
SA928-A90694B-R28-C59.bam	S
SA928-A90694B-R28-C60.bam	G1
SA928-A90694B-R28-C61.bam	G1
SA928-A90694B-R28-C63.bam	G1
SA928-A90694B-R28-C64.bam	G1
SA928-A90694B-R28-C65.bam	G1
SA928-A90694B-R28-C66.bam	G1
